A,ProductName,InArea,MbaId,ProductSerialNumber,commodity,AnnualConsumption,StartDate,ContractDuration,OrderDate,Status,PriceGuarantee,PriceDate,PriceChange,OrigBaseCosts,OrigKwhCosts,OrigKwhMargin,OrigbaseMargin,CurrentBasePriceNet,CurrentKwhPriceNet,CatalogBasePrice,CatalogKwhPrice,CurrentBaseCost,CurrentKwhCost,CurrentKwhRohmarge,CurrentBaseRohmarge,BaseNewPriceProposed,KwhNewPriceProposed,NewPriceInclude,NewPriceStartdate,CurrentBaseTargetMargin,CurrentKwhTargetMargin
A2,12,False,31124858,95678539,power,1491,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31115678,95585528,power,2697,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30095616,81684614,power,2067,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31115678,95627860,gas,26575.7,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-4711929978,ev-vdcju4245,power,5137,2021-01-11,2022-01-10 00:00:00,2021-01-11,active,2022-01-10 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30939210,ev-dgpvx4154,power,2635,2021-02-15,2022-02-14 00:00:00,2021-01-11,active,2022-02-14 00:00:00,2020-10-01,False,63.58,22.75,0.7,24.0,87.58,23.45,107.09,36.6,89.7,19.503,3.946999999999999,-2.1200000000000045,113.7,20.2,,,17.39,17.1
A2,12,False,30118820,80025753,gas,31378.8,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,30118820,80025745,power,1742,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-4907608576,ev-wfsrg5759,power,1567,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-1244570378,ev-btuhh9068,power,289,2021-05-15,2022-05-14 00:00:00,2021-01-11,active,2022-05-14 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30543120,82070032,power,2822,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30543120,82070031,gas,24444.7,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-4889714749,ev-ldpng8364,power,546,2021-01-09,2022-01-08 00:00:00,2021-01-11,active,2022-01-08 00:00:00,2020-10-01,False,98.84,23.17,0.7,24.0,122.84,23.87,146.49,37.38,129.1,20.283,3.5869999999999997,-6.259999999999991,153.10000000000002,20.98,,,17.39,17.1
A2,12,False,31549777,8001384633,power,115,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-2868946969,ev-suahr4965,power,1369,2021-03-01,2022-02-28 00:00:00,2021-01-11,active,2022-02-28 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31694364,8004204595,power,2361,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31694364,8004204594,gas,30376.47059,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,31588739,8001656396,power,1428,2021-02-01,2022-01-31 00:00:00,2021-01-11,active,2022-01-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30191604,80266466,power,3382,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,22.75,0.1,2.0,65.58,22.85,96.64,34.8,89.7,19.503,3.3470000000000013,-24.120000000000005,91.7,19.599999999999998,,,6.94,15.3
A2,12,False,31154734,96727080,gas,28738.2,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,31154734,96727079,power,1412,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,22.75,0.1,2.0,65.58,22.85,96.64,34.8,89.7,19.503,3.3470000000000013,-24.120000000000005,91.7,19.599999999999998,,,6.94,15.3
A2,12,False,30356842,80949660,power,2010,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30886192,85378788,gas,23824.3,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-8054351468,ev-cvtqr2176,power,2202,2021-01-09,2022-01-08 00:00:00,2021-01-11,active,2022-01-08 00:00:00,2020-10-01,False,63.58,22.75,0.1,2.0,65.58,22.85,96.64,34.8,89.7,19.503,3.3470000000000013,-24.120000000000005,91.7,19.599999999999998,,,6.94,15.3
A2,12,False,en-8410457272,ev-udyst0228,power,922,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30886192,85378787,power,2214,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-8410457272,ev-krhqg5260,gas,11035,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-1191957743,ev-rzixv2277,power,1073,2021-01-01,2021-12-31 00:00:00,2021-01-11,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30308426,80901645,power,2270,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,22.75,0.1,2.0,65.58,22.85,96.64,34.8,89.7,19.503,3.3470000000000013,-24.120000000000005,91.7,19.599999999999998,,,6.94,15.3
A2,12,False,31450698,8000558031,power,824,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-2485360396,ev-onabu1318,power,674,2021-01-01,2021-12-31 00:00:00,2021-01-11,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-2485360396,ev-xqppr4954,gas,2770,2021-01-01,2021-12-31 00:00:00,2021-01-11,active,2021-12-31 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-8068812158,ev-kxnco0824,power,872,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30794881,84901354,power,3209,2021-03-01,2022-02-28 00:00:00,2021-01-11,active,2022-02-28 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-0985206879,ev-wcpbi3866,power,536,2021-01-01,2021-12-31 00:00:00,2021-01-11,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30033284,81484049,power,457,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-2925500767,ev-edjbt1234,power,253,2021-01-01,2021-12-31 00:00:00,2021-01-11,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30033284,81484053,gas,34486.2,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-2714479306,ev-pwjsb7167,power,258,2021-02-15,2022-02-14 00:00:00,2021-01-11,active,2022-02-14 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-2714479306,ev-kupsh3329,gas,9068,2021-02-15,2022-02-14 00:00:00,2021-01-11,active,2022-02-14 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-6842937150,ev-nnauw2289,power,1260,2021-02-15,2022-02-14 00:00:00,2021-01-11,active,2022-02-14 00:00:00,2020-10-01,False,63.58,22.75,0.7,24.0,87.58,23.45,107.09,36.6,89.7,19.503,3.946999999999999,-2.1200000000000045,113.7,20.2,,,17.39,17.1
A2,12,False,en-0395483340,ev-glqmp9204,power,2616,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,22.75,0.1,2.0,65.58,22.85,96.64,34.8,89.7,19.503,3.3470000000000013,-24.120000000000005,91.7,19.599999999999998,,,6.94,15.3
A2,12,False,en-5535729833,ev-wykgp9483,gas,10957,2021-03-01,2022-02-28 00:00:00,2021-01-11,active,2022-02-28 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,31539949,8001301329,power,1619,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-7443609750,ev-kkdin6087,power,655,2021-01-11,2022-01-10 00:00:00,2021-01-11,active,2022-01-10 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30830608,85068180,gas,29417.5,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-2718682186,ev-rcduh6498,power,2128,2021-01-01,2021-12-31 00:00:00,2021-01-11,active,2021-12-31 00:00:00,2020-10-01,False,98.84,23.17,0.7,24.0,122.84,23.87,146.49,37.38,129.1,20.283,3.5869999999999997,-6.259999999999991,153.10000000000002,20.98,,,17.39,17.1
A2,12,False,30830608,85068179,power,1105,2021-01-12,2022-01-11 00:00:00,2021-01-11,active,2022-01-11 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-8483801927,ev-gzeed4092,power,5956,2021-08-01,2022-07-31 00:00:00,2021-01-11,active,2022-07-31 00:00:00,2020-10-01,False,102.57,22.23,0.7,24.0,126.57,22.93,146.75,36.84,129.36,19.743,3.187000000000001,-2.7900000000000205,153.36,20.44,,,17.39,17.1
A2,12,False,en-5962386420,ev-etqly7593,power,4870,2021-01-01,2021-12-31 00:00:00,2021-01-11,active,2021-12-31 00:00:00,2020-10-01,False,98.84,23.17,0.7,24.0,122.84,23.87,146.49,37.38,129.1,20.283,3.5869999999999997,-6.259999999999991,153.10000000000002,20.98,,,17.39,17.1
A2,12,False,en-5465034758,ev-vgima0460,gas,45264,2021-02-15,2022-02-14 00:00:00,2021-01-11,active,2022-02-14 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-8888742866,ev-umrje8485,power,5162,2021-01-01,2021-12-31 00:00:00,2021-01-11,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-8936344442,ev-qxavf8574,power,1894,2022-01-01,2022-12-31 00:00:00,2021-01-11,active,2022-12-31 00:00:00,2020-10-01,False,101.68,22.35,0.7,24.0,125.68,23.05,145.67,36.06,128.28,18.963,4.087,-2.5999999999999943,152.27999999999997,19.66,,,17.39,17.1
A2,12,False,en-9616688298,ev-gjdgb9977,power,1313,2021-01-01,2021-12-31 00:00:00,2021-01-11,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-9616688298,ev-gjbcd0778,gas,5073,2021-01-01,2021-12-31 00:00:00,2021-01-11,active,2021-12-31 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-0854157195,ev-ycfkd6570,gas,14044,2022-01-01,2022-12-31 00:00:00,2021-01-11,active,2022-12-31 00:00:00,2020-10-01,False,101.71,4.0634,0.15,32.0,133.71,4.21,180.03,15.5,148.03,4.749,-0.5389999999999997,-14.319999999999993,180.03,4.9,,,32.0,10.75
A2,12,False,en-0854157195,ev-agkaq0162,power,2977,2022-01-01,2022-12-31 00:00:00,2021-01-11,active,2022-12-31 00:00:00,2020-10-01,False,57.18,21.87,0.7,24.0,81.18,22.57,121.36,36.34,103.97,19.243,3.3270000000000017,-22.789999999999992,127.97,19.94,,,17.39,17.1
A2,12,False,en-2377087487,ev-qtqbv0487,power,1215,2021-01-11,2022-01-10 00:00:00,2021-01-11,active,2022-01-10 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-5155089500,ev-ovvzk3991,power,2000,2021-01-11,2022-01-10 00:00:00,2021-01-11,active,2022-01-10 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-7763512493,ev-ihnhv6489,gas,6228,2021-01-16,2022-01-15 00:00:00,2021-01-12,active,2022-01-15 00:00:00,2020-10-01,False,81.63,4.3338,0.15,32.0,113.63,4.48,159.95,15.66,127.95,4.9115,-0.4314999999999998,-14.320000000000007,159.95,5.0600000000000005,,,32.0,10.75
A2,12,False,31714277,8004360257,gas,26961.76471,2021-01-13,2022-01-12 00:00:00,2021-01-12,active,2022-01-12 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-0165408097,ev-bhdzb8772,power,3385,2021-02-06,2022-02-05 00:00:00,2021-01-12,active,2022-02-05 00:00:00,2020-10-01,False,65.16,23.37,0.7,24.0,89.16,24.07,109.34,37.75,91.95,20.653,3.4170000000000016,-2.7900000000000063,115.95,21.349999999999998,,,17.39,17.1
A2,12,False,31714277,8004360256,power,2232,2021-01-13,2022-01-12 00:00:00,2021-01-12,active,2022-01-12 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31589675,8001663772,power,863,2021-01-13,2022-01-12 00:00:00,2021-01-12,active,2022-01-12 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-4577597448,ev-adupg9553,power,4017,2021-02-02,2022-02-01 00:00:00,2021-01-12,active,2022-02-01 00:00:00,2020-10-01,False,107.9,22.64,0.7,24.0,131.9,23.34,152.72,36.88,135.33,19.783,3.5569999999999986,-3.430000000000007,159.32999999999998,20.48,,,17.39,17.1
A2,12,False,en-0951648518,ev-fhpkg5016,gas,5727,2021-01-13,2022-01-12 00:00:00,2021-01-12,active,2022-01-12 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-0951648518,ev-bgrvi6586,power,634,2021-01-13,2022-01-12 00:00:00,2021-01-12,active,2022-01-12 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-2132294618,ev-nwwlf5564,power,4253,2021-07-01,2022-06-30 00:00:00,2021-01-12,active,2022-06-30 00:00:00,2020-10-01,False,55.37,22.38,0.7,24.0,79.37,23.08,100.65,37.14,83.26,20.043,3.036999999999999,-3.8900000000000006,107.26,20.74,,,17.39,17.1
A2,12,False,30236766,80573288,power,1630,2021-01-13,2022-01-12 00:00:00,2021-01-12,active,2022-01-12 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31162780,96912530,power,1391,2021-01-13,2022-01-12 00:00:00,2021-01-12,active,2022-01-12 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31162780,96803042,gas,32021.8,2021-01-13,2022-01-12 00:00:00,2021-01-12,active,2022-01-12 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-5735618679,ev-yrtsg9689,power,667,2021-02-01,2022-01-31 00:00:00,2021-01-12,active,2022-01-31 00:00:00,2020-10-01,False,63.58,22.75,0.7,24.0,87.58,23.45,107.09,36.6,89.7,19.503,3.946999999999999,-2.1200000000000045,113.7,20.2,,,17.39,17.1
A2,12,False,en-0279599237,ev-vfxgd4962,gas,22555,2021-02-02,2022-02-01 00:00:00,2021-01-12,active,2022-02-01 00:00:00,2020-10-01,False,111.25,3.6514,0.15,32.0,143.25,3.8,189.3,14.96,157.3,4.205,-0.40500000000000025,-14.050000000000011,189.3,4.360000000000001,,,32.0,10.75
A2,12,False,en-0279599237,ev-kpppj6144,power,2911,2021-02-02,2022-02-01 00:00:00,2021-01-12,active,2022-02-01 00:00:00,2020-10-01,False,71.76,21.78,0.7,24.0,95.76,22.48,115.94,36.15,98.55,19.053,3.4269999999999996,-2.789999999999992,122.55,19.749999999999996,,,17.39,17.1
A2,12,False,31033157,86623610,gas,19817.6,2021-01-13,2022-01-12 00:00:00,2021-01-12,active,2022-01-12 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,EASY,False,en-6747568530,ev-dqcde4591,power,3024,2021-09-01,2021-09-01 00:00:00,2021-01-12,active,2021-09-01 00:00:00,2020-10-01,False,82.16,22.81,1.16,30.0,112.16,23.97,136.02,36.55,108.63,20.253,3.7169999999999987,3.530000000000001,138.63,21.409999999999997,,,27.39,16.3
A2,12,False,31033157,86623609,power,870,2021-01-13,2022-01-12 00:00:00,2021-01-12,active,2022-01-12 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30826036,85044136,power,1471,2021-01-13,2022-01-12 00:00:00,2021-01-12,active,2022-01-12 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30928645,85639969,power,863,2021-01-13,2022-01-12 00:00:00,2021-01-12,active,2022-01-12 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30826036,85044137,gas,41589.9,2021-01-13,2022-01-12 00:00:00,2021-01-12,active,2022-01-12 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-9888801678,ev-lulhr8740,power,9894,2021-01-13,2022-01-12 00:00:00,2021-01-12,active,2022-01-12 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,EASY,False,en-4006386231,ev-iknip9327,power,3623,2022-01-01,2022-01-01 00:00:00,2021-01-12,active,2022-01-01 00:00:00,2020-10-01,False,77.36,21.17,1.16,30.0,107.36,22.33,131.54,34.84,104.15,18.543,3.786999999999999,3.2099999999999937,134.14999999999998,19.700000000000003,,,27.39,16.3
A2,12,False,31010064,86486122,power,2279,2021-01-13,2022-01-12 00:00:00,2021-01-12,active,2022-01-12 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31010064,86486123,gas,17051.8,2021-01-13,2022-01-12 00:00:00,2021-01-12,active,2022-01-12 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-6928081733,ev-suuhx8128,power,6682,2021-01-12,2022-01-11 00:00:00,2021-01-12,active,2022-01-11 00:00:00,2020-10-01,False,89.86,21.37,0.7,24.0,113.86,22.07,141.18,36.11,123.79,19.013,3.0569999999999986,-9.930000000000007,147.79000000000002,19.709999999999997,,,17.39,17.1
A2,12,False,en-5566099239,ev-xamrb9269,power,1868,2021-01-12,2022-01-11 00:00:00,2021-01-12,active,2022-01-11 00:00:00,2020-10-01,False,96.88,23.98,0.7,24.0,120.88,24.68,148.19,38.72,130.8,21.623,3.0569999999999986,-9.920000000000016,154.8,22.319999999999997,,,17.39,17.1
A2,12,False,en-6768727999,ev-zzyvt6785,power,237,2021-01-01,2021-12-31 00:00:00,2021-01-12,active,2021-12-31 00:00:00,2020-10-01,False,96.88,23.98,0.7,24.0,120.88,24.68,148.19,38.72,130.8,21.623,3.0569999999999986,-9.920000000000016,154.8,22.319999999999997,,,17.39,17.1
